activity_id,user_id,activity_type,timestamp,duration_sec
663ec16a-1967-4351-9966-31d03560a96e,u_00198,view_dashboard,2023-09-08T03:18:13,362
19c14cdd-df58-4774-a518-cac113e3886e,u_00813,export_report,2023-07-30T19:17:37,2811
fe5aef41-fd6a-4e85-94e6-425f90888d78,u_00427,update_profile,2023-07-10T19:45:39,472
4a2134d9-5876-4b73-80d0-2ac825c09fae,u_00138,api_call,2023-11-11T10:17:14,627
4ca2d773-a885-4fa6-bd65-88a51d805702,u_00359,export_report,2023-11-02T12:48:45,1296
6b770ef8-dee2-42c3-9015-2f518aa1be44,u_00131,login,2023-06-29T11:09:43,1117
71da8bb0-fa0c-4ec4-99a2-28cc1d3d9d13,u_00458,login,2023-07-09T06:26:42,2200
006937a2-0b77-421b-b01f-6be13068f683,u_00156,view_dashboard,2024-01-26T19:57:56,2525
f8c537b5-6900-45f5-9b0b-cc850413987c,u_00060,view_dashboard,2023-11-04T22:44:15,62
9fb7b532-2210-41db-aa5d-01b8e825daac,u_00047,login,2023-11-15T00:59:24,1409
0f0dd4bc-ffed-4c79-b418-72fd6fa9a211,u_00683,api_call,2023-12-27T00:10:57,2791
65fa26cf-729d-4bec-aff3-345acc2e3c7d,u_00219,login,2023-09-30T17:01:33,2327
f6d527bf-8eb1-416b-adcb-1b524cfce338,u_00352,update_profile,2023-12-09T10:43:41,340
0a164ac6-8e81-480c-b721-0a3b2d22c7dd,u_00884,login,2023-12-29T00:46:50,110
662a0e9f-aefe-4569-9e03-a9463222d153,u_00364,export_report,2023-11-12T17:49:56,3295
1392f97b-cb97-457d-96c8-7d226ad495a0,u_00394,export_report,2023-10-02T14:33:39,1302
1a431ad0-df69-4e6c-a813-63108470b575,u_00408,export_report,2023-12-08T23:08:14,743
786bb66e-5b58-489b-a60e-6e8f474a8701,u_00015,login,2023-06-28T13:54:27,352
1057657e-9f84-4d75-b6f1-8e7d24499f93,u_00310,login,2023-09-13T12:37:56,3490
7f0ba1ac-ef24-4ba3-8105-90351cec0d27,u_00620,update_profile,2023-07-28T06:56:36,1684
497d1de0-4183-4f42-b2ba-551db3eebf9d,u_00803,login,2023-06-07T03:55:46,1122
6244ef70-7a5c-4815-bc45-95308cdfb3bb,u_00919,view_dashboard,2024-01-01T14:15:51,3457
a3a0a700-4a6f-413f-bd4a-d4102d5cbf18,u_00125,api_call,2023-10-11T07:23:16,588
82a18562-dd58-4595-ae12-95271fc59951,u_00817,view_dashboard,2023-07-23T22:17:11,2831
8649d571-960e-4873-bb5d-bb0d5f6aeb1d,u_00694,login,2023-12-21T22:55:08,3031
885b0f69-7954-41e1-8000-24a3aeec9eaf,u_00258,export_report,2023-06-15T18:12:15,549
13526e0c-d3c5-4409-a6f9-8a61836eea38,u_00445,api_call,2023-07-31T09:53:08,3589
fa89db33-5d2a-43b8-bfb1-a719f4d8b70e,u_00689,update_profile,2023-11-04T20:44:17,3413
a1164453-a4f1-436c-a0cd-42e591491279,u_00688,export_report,2023-07-22T00:18:23,1308
34df9c5e-726a-4f74-9559-2e779c0cba44,u_00587,update_profile,2023-08-05T00:11:45,1459
d0fa649e-0470-4f39-ae85-84799370b8ca,u_00944,api_call,2023-10-10T09:42:28,978
272d6366-ee8c-45c8-8afc-8adecbc28550,u_00210,view_dashboard,2023-12-20T13:45:36,3247
2c88fab7-6978-439c-adb3-24ebf53fc37f,u_00723,export_report,2023-09-19T21:24:36,2470
8cb6bdb0-52a5-4f71-9645-43e865fdd988,u_00987,login,2023-08-25T05:40:39,1140
39d94f47-f10f-4d16-a318-46cf468429df,u_00721,api_call,2024-01-05T13:53:07,1871
74da289c-9027-4267-a39b-cb66de5dfcb8,u_00289,view_dashboard,2023-08-23T19:26:51,1
f9817224-e1bd-47ff-878f-a44d49b244f0,u_00176,login,2023-06-05T19:12:41,2040
9f6dfcf7-5d2b-4c3a-b34d-0c9586140620,u_00012,view_dashboard,2023-11-26T16:42:15,1658
5c70bd47-91c3-4636-8812-1a3db25c60d2,u_00443,export_report,2023-07-25T21:32:42,2346
826880d2-630a-48ea-b4dd-dccba633b576,u_00337,api_call,2023-08-23T05:32:06,2474
6b3b119b-faf9-47ba-96ab-5310f363eec8,u_00640,export_report,2023-09-20T01:49:38,346
bc5d4533-ffbe-4b3f-b096-9ad8a1569a34,u_00851,export_report,2024-01-02T03:06:45,2499
1e670449-185d-418f-9963-0c3e6d78d71c,u_00942,api_call,2023-07-11T23:38:38,2008
a053bfe7-b85e-4956-99f1-ea94aabbed23,u_00004,login,2023-07-28T15:59:06,2534
3e40f482-73ad-412c-b995-eed7242225fe,u_00289,api_call,2023-09-10T17:33:45,451
e0692543-df6a-43f9-ac69-51fcf86fe638,u_00501,export_report,2023-06-19T02:19:57,3538
3577e9ad-0ff2-4eae-b451-c29c6fb8e0c2,u_00048,api_call,2023-07-17T16:05:29,1739
16eb9030-3c8a-4e62-adbf-0a61475e85cf,u_00918,login,2023-09-01T13:08:29,1958
c01845c4-f1e3-45a1-b54d-2849748b567b,u_00764,api_call,2023-11-22T03:28:38,2802
26f20528-396c-4408-8d50-f694ca6ee3bd,u_00734,login,2023-08-15T10:21:25,3239
783d2e53-522d-4561-b34d-8caf977734fe,u_00123,view_dashboard,2023-12-03T23:02:01,3184
65eee0a8-b183-4753-9495-0694589b62d9,u_00409,update_profile,2024-01-31T18:50:30,19
ad41c3d1-9bf3-4ba0-92ba-299ea9418f46,u_00849,api_call,2023-10-12T06:02:13,2921
e27f13de-7808-4f3c-91b1-4e904a8d0ba7,u_00291,view_dashboard,2023-10-11T17:31:24,61
1d553d39-d6f4-47a9-ac3c-3b327db4b4e9,u_00031,export_report,2023-06-13T01:31:22,2848
92fc94a8-6fb8-4725-ad7a-749216343d0b,u_00028,update_profile,2023-10-06T09:31:10,2690
46dbe3fa-4859-48b1-8dff-526cbdd2aa1d,u_00169,update_profile,2023-09-19T06:00:59,194
1eb784b2-cde8-40b8-833a-e40c29f119b5,u_00652,api_call,2023-12-17T18:36:55,1238
a9328152-b7a6-440c-89ec-3aaede451173,u_00759,view_dashboard,2023-11-22T18:35:39,2556
de76a0ad-d1cd-41f3-bc9c-1d7e1533f8e6,u_00897,api_call,2023-12-15T22:58:56,2194
1a155d6c-112e-4c76-9dd9-306d54489b55,u_00559,view_dashboard,2024-01-27T02:50:45,1640
eb8c33c6-895d-441e-a3bd-7b15d915ead3,u_00588,view_dashboard,2023-10-03T12:22:07,324
c3802a79-65ad-4b56-b9c9-7ef91e373a13,u_00756,update_profile,2024-01-20T05:49:39,1544
b2a548a9-b0e1-46b4-94da-4ce824722c16,u_00578,login,2023-09-01T12:45:29,560
7a8e9374-caa8-4d18-b241-1015cdb2da36,u_00632,login,2023-07-19T00:59:11,1928
7fc51d7b-1596-4678-9605-a6ac0bc878a8,u_00399,login,2023-08-11T15:48:47,1499
8ccca662-d520-4f13-b3b5-7dd3a80977a7,u_00362,api_call,2023-09-09T01:13:56,1556
f5ba87f2-f5a5-4b6c-ab50-063ed7f9df83,u_00877,login,2023-08-29T14:32:45,320
10fc4ccc-2d85-47bf-a534-29ffde5881c2,u_00853,view_dashboard,2023-11-29T21:39:57,3331
32f77d53-e11a-4b53-b29b-910ad8b2375c,u_00403,api_call,2023-11-22T11:21:39,247
2c42930d-0a83-401e-bb5b-606b9903a298,u_00612,api_call,2023-11-02T03:30:30,482
7c835b43-1b01-4674-bcd5-b6d12dcbec41,u_00540,update_profile,2023-06-24T22:07:20,2513
c3441a3b-52df-4324-a62a-608a29f4dea2,u_00354,login,2024-01-06T19:02:13,287
b2e94e30-ae20-43f4-9fd5-4eb6b7c21aa3,u_00276,view_dashboard,2023-09-16T04:18:26,2561
c0a2c24e-aa6e-4bf4-9bdd-b525aafc2905,u_00715,update_profile,2024-01-03T09:41:25,2721
7ff1fecb-f1be-4f3f-8eb2-25299e2ef3cc,u_00798,login,2023-10-10T21:15:01,3520
7a3d9e9e-aa00-4929-a3e8-3bf92fc975b2,u_00948,login,2023-10-20T17:17:43,1624
76bf4c8e-3637-41e7-8137-3490c8cc839a,u_00740,login,2023-06-19T21:27:59,688
b8ad20dd-dd8e-4101-8667-0ea57782c566,u_00124,update_profile,2023-07-30T13:51:59,3213
6c954dae-e284-40b0-99c2-b6100f97cf1f,u_00770,view_dashboard,2023-11-17T22:51:57,548
bd905e81-fbbc-48f0-b622-5ce0f382fe0e,u_00887,export_report,2023-11-02T12:29:02,2927
eb6194bd-4d2d-4d0c-b38b-dbd7e39d959b,u_00739,export_report,2023-07-15T11:01:15,2048
a82f648f-d30e-41eb-9246-3d0bebe97139,u_00914,view_dashboard,2023-10-12T23:08:21,987
03548fe3-6f8f-42b7-a5a8-fe92ce1b1f4f,u_00932,export_report,2023-06-25T23:46:46,2035
65e51c16-0a64-4703-a0fe-cd98c1b2e3f8,u_00698,view_dashboard,2023-08-02T09:06:25,2278
64da5b57-ee83-40d5-b811-1031b0e3b0ed,u_00130,export_report,2023-08-10T07:45:08,74
8baa41c5-1751-4dbf-852c-1ed58619c938,u_00880,update_profile,2024-01-06T18:27:44,3545
2731a697-b8b7-4df1-a22a-b18b1d4e88b1,u_00995,view_dashboard,2024-01-31T09:13:34,473
092bec3c-3e15-46d1-b3d0-4d58f5a89d30,u_00536,api_call,2023-11-06T12:16:18,36
e9f3bee6-1c6e-4d6f-b478-7f716e3ad24c,u_00060,view_dashboard,2024-01-03T16:53:47,433
730bd156-f78d-4706-86b0-4698cd2b18b9,u_00562,export_report,2023-10-15T09:00:09,3468
eb589117-79db-4373-9907-29e42d5d16c7,u_00276,view_dashboard,2023-08-30T05:43:03,1821
51181c06-9b44-458f-acd4-d2391080801b,u_00650,export_report,2023-12-02T02:48:55,270
50dbec61-70e9-4d4a-9aad-6ae09a1d41b0,u_00590,update_profile,2023-07-13T07:28:25,990
a75eec2d-bea9-42a4-9cc8-888b77a707c3,u_00047,view_dashboard,2023-09-14T06:34:07,530
bd1b8bfc-4749-4294-8047-2b31d43b5a03,u_00023,view_dashboard,2024-01-16T00:16:42,684
86812ecb-d24f-435e-9831-cbf18835d627,u_00025,api_call,2024-01-23T10:05:56,1203
9a4f8223-03ef-44db-9042-709b119f88a7,u_00892,api_call,2023-12-24T17:13:59,825
a3c90d8a-87c5-4f45-bdbd-d686b4143a18,u_00903,api_call,2023-12-23T04:40:05,3086
e42b026f-93bb-441b-b76f-c7515b9df576,u_00999,api_call,2024-01-27T20:51:40,372
18c8f1da-81c5-4513-9546-034e312384b7,u_00602,login,2023-07-23T00:52:15,3201
2eeefe23-31ba-4af3-9bf5-6730c0d4361a,u_00781,export_report,2023-07-28T02:36:58,3320
418a8ed3-854a-46fa-ac1e-63892e7dee3f,u_00008,login,2023-12-08T07:34:42,2009
0f6d2a08-c0ad-4134-9cbe-bd0f51b570b2,u_00969,update_profile,2023-07-02T06:17:36,66
67fd0d10-0616-4118-a480-0c5a716251c6,u_00976,api_call,2023-10-18T08:27:20,1126
eef1c89e-0e9b-4b98-9ce3-536dc02c0379,u_00805,api_call,2023-12-02T03:01:25,771
c82fc905-2ea4-4598-bbaf-0a162dcd0c64,u_00411,view_dashboard,2023-11-15T15:03:54,3441
b727e3cd-84d9-44ac-b90b-d8a26ec87b66,u_00083,view_dashboard,2023-06-05T21:25:07,2385
b867f56f-ef43-4d2f-b9c4-7391bd9eeddd,u_00729,export_report,2023-08-22T00:41:47,1949
7e61e074-844c-4b54-9fbd-550409698d2c,u_00413,view_dashboard,2023-09-19T17:24:00,322
fa688704-e6d2-4dbf-beb8-4c1c79a0a272,u_00968,view_dashboard,2023-07-07T21:57:29,1371
b55b442e-47cd-481d-b2b4-874ba4bc1c91,u_00558,update_profile,2023-11-08T16:37:34,1962
2557bab2-453b-4f00-a012-4134bee9196d,u_00680,api_call,2024-01-22T17:25:17,2465
e09a0f35-f0c5-451a-9042-6201c39bd70e,u_00559,api_call,2023-07-20T15:49:12,58
c447ccd5-b66b-435a-b367-6755b3a9dbaf,u_00802,api_call,2023-06-01T11:56:33,2516
6d58fc71-63f1-4428-9105-26f6d771b70f,u_00655,login,2023-11-02T03:23:00,486
cca35e57-3a52-4a22-bf1c-9cf57f6feddc,u_00466,api_call,2023-06-26T22:34:15,601
56310e67-4792-486f-8798-37b995a83cea,u_00023,export_report,2023-08-16T11:50:54,1674
d6f51c16-3fa7-4418-972e-339a821671c4,u_00509,api_call,2023-08-24T00:22:03,1911
11143a5f-9c5b-47fc-bb5c-7594c60d30a6,u_00855,export_report,2023-12-02T04:22:01,3464
3e315078-c070-4b12-831c-0a38bb0abf91,u_00994,export_report,2023-11-05T21:49:23,3286
e635500a-f61c-43a9-8ce9-822ef45995a6,u_00461,api_call,2023-07-13T07:34:11,2832
1a8e5bc9-107f-4c8b-8eba-1c982886f741,u_00966,update_profile,2023-12-03T20:56:36,962
e9d1f3a3-391d-4036-9cda-aaab1930db59,u_00854,export_report,2023-06-25T05:25:07,420
0e93915d-6a23-430a-baa6-7fc287f69a93,u_00838,update_profile,2023-11-05T12:19:43,624
8cd11ff0-5c44-4778-b1ff-0fa864823f9e,u_00509,login,2023-08-21T14:06:12,1096
16bfe675-2e94-483c-9746-add6e08d8fa5,u_00267,export_report,2023-10-29T17:16:42,426
3dec70d3-8cad-4915-b79d-7250b365bfbe,u_00983,export_report,2024-01-18T17:48:47,2057
8dcf3abe-b678-4b87-9f11-8cd134fad5d4,u_00306,update_profile,2024-01-28T05:45:34,2664
e8047906-5997-4998-942e-312af1d36962,u_00696,view_dashboard,2023-07-03T05:37:54,2561
bcdf919e-9a97-42fe-8b87-ab4d4463ad88,u_00946,login,2024-01-29T22:03:55,1223
ad75b525-4bc1-4520-8e0c-5db2220a113f,u_00646,export_report,2023-08-17T00:43:07,409
cd599c71-e211-4af2-ab31-5ca8f14d7d4d,u_00816,view_dashboard,2023-09-19T10:16:23,763
2f88e9e6-5ee2-401b-82c7-c15f362db0bb,u_00780,view_dashboard,2024-01-19T02:40:19,3098
0c86b5f8-c6e8-4533-a369-f8b67cb03e51,u_00777,update_profile,2023-08-26T00:11:49,2944
d111aac7-5620-4fea-828a-d9659931b571,u_00871,update_profile,2023-10-16T01:09:40,3132
dc1527b1-c960-4bd0-9ae8-9c8edb4125f1,u_00037,export_report,2024-01-23T20:46:29,1140
f619ea3e-ff94-4fa8-bdc0-e5b11d9a3a55,u_00236,update_profile,2023-06-15T22:01:02,1504
f287ea32-665b-4fb2-9b06-a278ee0c3aaa,u_00425,update_profile,2023-07-24T01:46:41,2739
424e925e-ac99-4d9a-83a7-77e88664e716,u_00971,update_profile,2023-06-30T22:06:50,928
a72c0c53-4af1-4803-879f-915fd7b69658,u_00208,view_dashboard,2024-01-09T01:49:20,1774
70152838-fa1a-46ae-b7ca-7d5ca317c3ad,u_00273,api_call,2024-01-29T23:29:59,3444
ef1fec69-6dc5-4908-9aa2-666e18dd5243,u_00561,login,2023-08-25T04:38:23,2113
f0503bf6-be64-4b18-9581-0ffac4e4b31a,u_00223,login,2023-12-07T07:12:51,2417
e9474da0-4cb1-462c-ac4e-9b6677cdd0b7,u_00914,export_report,2023-09-28T18:01:42,2865
f3e7d882-2766-4b1a-904b-333185720ff8,u_00203,view_dashboard,2023-11-21T17:19:18,1718
e4760268-2130-4959-b808-82b574b440a5,u_00080,export_report,2023-08-26T07:08:56,1300
af738139-9f34-42b9-9aae-29a418c75d98,u_00739,login,2023-10-26T18:39:21,223
ec6c023b-bf9c-4a48-9deb-049221fc8c85,u_00041,export_report,2023-09-02T13:52:13,750
ad7d8284-a08a-4aa1-b63d-449fa3cd2c75,u_00438,export_report,2023-10-22T16:20:01,2404
f66150c5-7c9d-4e8a-8957-999b342591ca,u_00396,export_report,2023-09-12T01:10:34,3266
8bcb9988-1844-4e0b-ad50-c11626dbd3a4,u_00365,update_profile,2023-09-03T17:05:14,579
706faa90-e99e-46d3-9938-b00dd13d620e,u_00369,api_call,2023-07-12T23:46:34,3096
11fe29d0-0968-4e34-b82e-4663469f7a71,u_00637,export_report,2024-01-25T17:30:39,953
17915e3a-fd9d-4350-83a8-41e788185ed4,u_00160,view_dashboard,2023-10-11T15:19:15,1528
f35384a1-d54f-4b83-add8-71ddbcae0dc3,u_00293,api_call,2023-08-30T15:33:08,2374
2fe68c5e-5be4-4bce-bbc9-75c2b888441f,u_00932,login,2023-08-10T17:58:11,1711
c5bbda37-7679-4dc6-8ddf-9ffecbd9c7ef,u_00032,login,2023-12-25T14:41:23,1048
b6f11535-64e2-4457-bbd3-10559d437408,u_00531,view_dashboard,2023-08-04T19:03:18,2459
bf05f0e5-2d37-4538-8c87-b5603d125c4e,u_00999,api_call,2024-01-16T21:14:14,1168
6f87eddf-8f11-44f0-bce8-cb29b5999211,u_00473,update_profile,2023-06-03T01:43:06,2366
9e275750-23e0-410b-9e8c-dba56a1f41dd,u_00174,export_report,2023-10-22T21:39:16,3510
b444a77a-ba25-4441-a2fe-9c758ff311f9,u_00765,login,2023-11-17T21:57:42,453
753c9932-4ba5-4149-8fd5-d56c7b3af0cc,u_00905,login,2023-10-18T04:46:43,3384
33fae941-cf2f-4ac8-ad98-c3765842d227,u_00189,export_report,2023-10-04T01:04:59,701
0c45d06f-1cd2-416c-b0b3-99d70f06c046,u_00823,update_profile,2023-08-15T02:15:12,1773
b6ed4728-a337-44a5-8216-c772aa4255bb,u_00996,view_dashboard,2023-11-30T08:15:22,2113
38891844-da87-4105-b911-d838c6f8b1bc,u_00043,login,2023-10-25T05:14:24,1262
2350a868-dfac-40fb-890f-15d09d2f5e7b,u_00240,view_dashboard,2023-07-22T05:04:38,878
af9cec8e-cb72-4581-9fa2-f99a6854392b,u_00119,api_call,2023-07-17T10:15:26,1276
54adb35a-2359-4dfa-870e-b215a4eec2c1,u_00053,login,2023-08-05T00:27:04,170
898d90ce-ff93-4d35-866f-747c8bef7c05,u_00599,update_profile,2023-10-15T11:53:36,583
6229216b-9852-448f-8d1d-7f8a1f7cc270,u_00180,update_profile,2024-01-30T14:33:59,696
19830a37-aacd-42ed-9a60-9823d3c8c602,u_00073,update_profile,2023-08-23T23:59:53,3142
4e8640d4-cb45-4cac-8067-1c92bace29c4,u_00664,view_dashboard,2023-12-01T10:15:34,662
646c07f8-466e-4d1f-a817-c91654bc318e,u_00147,view_dashboard,2023-08-18T19:41:13,897
f5cf8707-f85b-4004-bb2e-bd60f3bc2322,u_00497,export_report,2023-12-30T12:00:18,569
68169839-d7cf-4d56-b523-d9900fdb290e,u_00897,view_dashboard,2023-09-27T00:33:49,1485
b1d07ac1-282b-4bbe-85d2-568ec475c5fd,u_00306,update_profile,2023-08-21T08:13:10,347
577c0fe1-47ab-4784-a1e7-769b86accf59,u_00909,update_profile,2023-08-04T16:47:57,3466
a0c57c44-05e5-4044-8ffd-873d9c0d09a7,u_00227,export_report,2023-10-29T03:28:49,1109
45ab8379-5a9e-4dba-870e-87ab679a95a4,u_00800,update_profile,2023-08-21T02:51:56,3447
a7d979f7-65f2-4ea0-a22a-6a0ffd6efcd3,u_00754,export_report,2024-01-04T11:04:23,2381
d5cc4740-eb33-4c9b-9447-1a97dc91a62e,u_00161,view_dashboard,2023-09-15T16:07:33,3322
866e9d2f-64cd-4cfd-a016-cf3f09578060,u_00136,login,2024-01-31T09:28:20,1733
6f5509ea-54f8-4885-8408-7f87307a4336,u_00425,update_profile,2023-06-05T05:04:01,2189
3b57ef5e-0219-4eb5-9376-78de82447941,u_00476,update_profile,2023-08-13T15:13:12,3246
f19258ba-557c-446a-9c76-d64260c569e4,u_00762,api_call,2023-08-22T17:39:54,1669
45d197b2-4539-4dbc-bcbc-e3732de3002e,u_00117,api_call,2023-08-22T14:39:17,2775
b6a3e8f8-3eda-4233-8eac-82e553e5c9eb,u_00877,update_profile,2023-11-11T07:32:38,657
95089991-ba7e-4db3-9cce-1aca65d145b5,u_00351,view_dashboard,2023-07-22T09:18:15,2132
80b4ce92-a42f-457e-806f-9a93bbebfaa8,u_00371,api_call,2023-09-20T22:07:05,2780
5435cb55-6249-4f90-9575-adc4a1250a0b,u_00625,update_profile,2023-12-21T09:22:18,678
ba08ce3c-e8a6-434f-a694-0c2eb2afee1c,u_00230,update_profile,2023-10-17T17:35:01,534
b3be2611-a567-4278-8e76-a5bdd4a3b09f,u_00646,view_dashboard,2023-11-12T18:26:03,2633
15525c13-54fe-4ad7-a3a1-79cdec33187c,u_00599,update_profile,2023-08-25T06:06:22,1930
106dbee8-a09e-4875-8f61-49cdfca86941,u_00019,export_report,2023-12-09T14:56:21,3159
5d71ac7b-82d4-4844-ab06-9865ce4a9576,u_00529,export_report,2023-11-11T02:27:06,2386
ca63b653-fd48-4541-9923-6356be352497,u_00431,login,2023-12-11T05:36:16,2698
8e157f65-6375-430e-a7e0-fac0ca8a7576,u_00905,login,2023-07-21T17:03:40,3054
c337638e-9ab0-498d-bdd6-337cf256c71b,u_00306,login,2024-01-01T17:19:01,2878
eddd2e92-e5ed-4f01-ba60-bad72c136f66,u_00646,view_dashboard,2023-09-17T08:29:17,1422
f477c07e-8f34-4302-8ec6-2871d81dde8c,u_00186,export_report,2023-11-01T03:38:42,1908
a49c35d4-fcc3-4600-ad1d-692d94a76d26,u_00261,login,2023-11-03T11:13:29,1586
e954bc74-f24e-4eac-803c-1256c37cad9f,u_00436,update_profile,2023-10-09T22:18:10,2976
8ff1e8ab-5e19-4238-bc9a-c1306d07e76f,u_00637,update_profile,2023-11-20T20:06:20,590
e2c8342e-48f8-45e9-9ec9-641387c15810,u_00832,update_profile,2023-11-30T08:37:29,1726
8a0b9ed8-b462-423c-8865-fd478d8f609a,u_00423,api_call,2023-11-11T15:03:43,1117
8c8b7a17-9d74-48fb-a93d-998cbe1949b4,u_00141,login,2023-10-08T10:33:20,3475
4371a4ed-fb06-4bdc-b89b-5b0c6b9f9b15,u_00232,login,2023-11-15T14:02:25,2421
a2894200-3b3b-40ff-ae78-91a914ce76e6,u_00189,api_call,2023-11-02T22:49:42,211
a4a0a458-93e0-4cb7-a77d-03c551a0bb9f,u_00358,login,2023-09-02T19:10:17,59
60f1b29c-05bb-4965-aeeb-0349b6c36dbf,u_00096,update_profile,2023-08-18T12:16:41,325
d63a741c-2fbe-40b2-a7df-238036029e6a,u_00984,login,2023-09-10T04:35:46,3074
80e48309-362e-4419-a750-45fd46c0ed31,u_00700,login,2023-08-13T04:48:37,3476
4792a9c0-acb6-48aa-b086-e1b7c5c14921,u_00332,api_call,2023-12-01T09:13:58,3332
3dc75afa-60ac-4d70-8644-64cc8d4bf25f,u_00956,view_dashboard,2024-01-08T06:54:09,759
392c63bd-1ab6-4bf5-8752-7a8f26bc233e,u_00397,update_profile,2023-08-25T12:07:07,2097
1bc6d55d-3cbe-48d3-9559-0751f08c47c4,u_00227,login,2024-01-24T08:12:16,1133
bb89a2c0-8aa3-4409-b4f8-a977b265e75c,u_00477,update_profile,2023-10-02T08:45:20,1846
9fb2007f-f0b3-4059-aa34-b11441a9b4bd,u_00158,update_profile,2023-12-29T04:34:16,2354
b3158da1-eb11-4cc3-bd65-36f710e772ab,u_00934,update_profile,2023-11-07T23:29:37,2043
54e30d68-2a30-4db1-a6f2-ffad6ad073cf,u_00185,export_report,2024-01-22T15:36:00,1879
19538d3c-3a75-4d57-8604-69644900c50b,u_00230,login,2023-10-22T15:43:26,3012
313876e0-f2f2-45e7-969c-64f2dda4cb88,u_00399,view_dashboard,2023-10-15T23:06:50,354
1ea0a1e4-58b8-427c-82c7-539bca0db8da,u_00080,api_call,2024-01-21T08:40:54,999
1e10dea8-f4de-48a1-9242-e28ecd51eb81,u_00729,api_call,2023-10-28T06:33:55,2238
94855cff-1ec2-406a-8389-fd465b60473b,u_00935,view_dashboard,2024-01-28T20:07:52,322
6093d2a9-80e5-4aea-8c60-422cd04b7982,u_00643,view_dashboard,2023-10-29T06:14:56,432
c2c12923-6f87-4ba7-bdbc-ff21239c2122,u_00649,export_report,2023-10-19T09:21:13,3202
0f834c90-9321-4d19-8c32-3170ecbfcc83,u_00238,update_profile,2024-01-15T01:31:39,1143
ade78b8c-8d01-46d8-9244-c5f53b53ddb4,u_00181,update_profile,2024-01-13T15:55:02,2808
eaf7df67-7ff4-490e-a6af-2373badfea01,u_00013,api_call,2023-10-18T00:23:37,1033
c0a3be0d-abd7-4f4a-b13a-ca6a487721f4,u_00520,view_dashboard,2023-11-25T21:13:27,2973
bae4fab2-29f9-4cf0-b170-ac325e1eb106,u_00649,view_dashboard,2023-08-03T18:40:25,2980
4ba846a0-21b0-4ac4-83b4-e81d70ecd130,u_00033,login,2023-11-25T09:23:56,435
9a46ded3-0d1d-4a63-85a7-fc19f0044a70,u_00404,api_call,2023-12-19T18:22:09,3378
3678208d-d846-49e1-a21a-6a32d921420f,u_00353,api_call,2023-07-29T04:00:11,2663
ce57f175-dc50-4293-a58c-ca101005970a,u_00665,view_dashboard,2023-09-11T03:56:17,2110
b2e78f34-1562-42af-99d0-9b5a976b671b,u_00746,export_report,2023-12-06T21:54:43,1926
873f89fa-fa34-4f2d-afbf-71ba01b72732,u_00510,view_dashboard,2023-09-15T04:47:42,103
d9059b0d-e109-4eef-be37-3127aee7385d,u_00017,api_call,2023-06-28T00:43:21,2554
9d61ce74-00e9-4d31-ba6b-d8d248935a01,u_00233,export_report,2023-11-10T17:56:55,519
9cb4908c-7a48-4379-9f92-e4403f72f4ad,u_00139,update_profile,2024-01-03T06:55:38,1645
58ef3f26-128e-48f2-9e0a-77595730b3fb,u_00328,api_call,2023-11-13T20:04:45,3060
f72c37b2-2adc-4c2c-9b63-b856d428f8d4,u_00489,view_dashboard,2023-06-10T00:02:50,3457
ef7df621-7798-4b93-a7cc-6c7e5417c7aa,u_00045,login,2023-07-14T14:36:34,2382
d01320e2-3145-40a1-8d2a-7aaff53e83d0,u_00810,api_call,2023-07-05T20:59:34,3280
03597f7d-b8c0-4673-9c7e-7f194252f407,u_00050,view_dashboard,2024-01-10T23:01:09,2574
f1136aca-130e-4cff-98d4-4788fc13ca99,u_00516,update_profile,2023-11-13T08:29:08,613
4ee844a7-5694-4ddb-9f5a-7fed0425a5db,u_00703,api_call,2023-09-01T07:57:06,2957
e2c0da6a-6ee9-4bcf-8f96-5e9d35127b00,u_00967,export_report,2023-12-03T06:12:53,2532
bc3ca9ff-00e0-419e-8fac-242a57c0c684,u_00967,api_call,2023-07-11T01:15:14,2462
0449097f-4bac-4669-99c9-ef91bbb868e5,u_00053,view_dashboard,2023-09-13T04:02:54,1818
a78f25e1-acda-43da-ba1f-386cbaed55c4,u_00709,api_call,2023-06-11T04:46:55,2298
a1847984-7f39-4c4a-9f3c-a64dca8bd8dd,u_00725,view_dashboard,2023-06-19T07:19:58,1923
11403b6c-2283-420f-bd35-4f2e0eb507ee,u_00020,api_call,2024-01-05T21:53:30,77
f264a9fa-9402-40f4-a791-4eaca7b9f082,u_00115,export_report,2023-11-06T10:47:00,2682
d34d3a11-a78b-4df0-83ca-10a4be25ec63,u_00886,update_profile,2023-11-04T08:15:14,2070
47dafda4-cc18-4328-8a7d-fee3c033db11,u_00367,view_dashboard,2023-07-18T07:26:50,725
2cf5b85a-c63a-40c8-849c-fdacf278c048,u_00996,login,2023-07-19T11:39:16,2392
857315c4-a2cf-4d4b-a2a6-f9e605e7a77c,u_00483,update_profile,2023-09-03T15:11:34,2518
53c68ba4-106f-4126-8289-fbcf2c9cec35,u_00572,login,2023-06-18T16:01:25,2761
6db3c06b-ec3b-4621-8c9b-d434dc5b83d2,u_00084,view_dashboard,2023-10-05T17:05:12,1472
4cefd165-4903-4ae3-8347-21117272be69,u_00037,export_report,2023-06-14T22:49:02,30
9baf1deb-cb58-4492-8e64-c3e68d144e41,u_00241,api_call,2023-09-28T09:12:15,925
